,x,y,z,R,G,B
24,3.5969738960266113,-0.3519380986690521,-11.422149658203125,0.8352941274642944,0.239215686917305,0.19607843458652496
25,0.6874538064002991,7.308076858520508,-9.629786491394043,0.8352941274642944,0.239215686917305,0.19607843458652496
26,-6.391839981079102,-8.890533447265625,-5.82343864440918,0.8352941274642944,0.239215686917305,0.19607843458652496
27,-7.674798965454102,4.680616855621338,-8.679388046264648,0.8352941274642944,0.239215686917305,0.19607843458652496
28,3.387871742248535,-4.08440637588501,-11.680473327636719,0.8352941274642944,0.239215686917305,0.19607843458652496
29,9.880449295043945,7.993315696716309,-2.494992733001709,0.8352941274642944,0.239215686917305,0.19607843458652496
30,12.888742446899414,1.1544082164764404,-1.6920955181121826,0.8352941274642944,0.239215686917305,0.19607843458652496
31,-8.594642639160156,9.023510932922363,3.9676785469055176,0.8352941274642944,0.239215686917305,0.19607843458652496
32,6.336824417114258,-11.46979808807373,-1.5326261520385742,0.8352941274642944,0.239215686917305,0.19607843458652496
33,-5.904661178588867,-7.5433454513549805,-9.403936386108398,0.8352941274642944,0.239215686917305,0.19607843458652496
34,-4.770978927612305,-9.93940258026123,-7.674080848693848,0.4431372582912445,0.062745101749897,0.24705882370471954
35,-0.16326189041137695,-10.510797500610352,9.017704963684082,0.8352941274642944,0.239215686917305,0.19607843458652496
36,9.21771240234375,0.4590829610824585,10.588082313537598,0.8352941274642944,0.239215686917305,0.19607843458652496
37,-3.372018575668335,10.893146514892578,-8.249701499938965,0.8392156958580017,0.9254902005195618,0.9960784316062927
38,6.712299346923828,8.015138626098633,-9.568819999694824,0.8352941274642944,0.239215686917305,0.19607843458652496
39,14.067269325256348,-2.0310611724853516,-1.5918359756469727,0.2078431397676468,0.0313725508749485,0.16862745583057404
40,-7.048365592956543,8.228259086608887,-9.763097763061523,0.8352941274642944,0.239215686917305,0.19607843458652496
41,14.439384460449219,1.1153700351715088,3.232199192047119,0.8352941274642944,0.239215686917305,0.19607843458652496
42,-9.243874549865723,4.664510726928711,10.631166458129883,0.8352941274642944,0.239215686917305,0.19607843458652496
43,1.0784327983856201,-14.70732593536377,2.024293899536133,0.8352941274642944,0.239215686917305,0.19607843458652496
44,12.027353286743164,-8.491332054138184,-3.4351131916046143,0.8392156958580017,0.9254902005195618,0.9960784316062927
45,4.579487323760986,13.509284019470215,-5.394651412963867,0.8352941274642944,0.239215686917305,0.19607843458652496
46,-4.830811500549316,10.94763469696045,9.538935661315918,0.8352941274642944,0.239215686917305,0.19607843458652496
47,-4.799732208251953,10.8766508102417,9.476517677307129,0.8352941274642944,0.239215686917305,0.19607843458652496
48,11.169921875,-10.10828971862793,-4.664512634277344,0.8352941274642944,0.239215686917305,0.19607843458652496
49,0.713097333908081,13.073891639709473,-8.872614860534668,0.8352941274642944,0.239215686917305,0.19607843458652496
50,-10.172141075134277,-8.776372909545898,8.337994575500488,0.8352941274642944,0.239215686917305,0.19607843458652496
51,-10.280606269836426,-8.87221622467041,8.429828643798828,0.8352941274642944,0.239215686917305,0.19607843458652496
52,-12.294018745422363,-7.72796630859375,6.426546096801758,0.9529411792755127,0.5803921818733215,0.2666666805744171
53,5.95147705078125,1.1975058317184448,-14.678882598876953,0.8901960849761963,0.0470588244497776,0.16862745583057404
54,13.267818450927734,7.844219207763672,-4.967453956604004,0.8352941274642944,0.239215686917305,0.19607843458652496
55,-7.212315082550049,-13.832353591918945,4.357904434204102,0.8352941274642944,0.239215686917305,0.19607843458652496
56,-5.655998229980469,-0.6512933969497681,-15.227458000183105,0.9529411792755127,0.5803921818733215,0.2666666805744171
57,-5.689435005187988,-0.6613008975982666,-15.31635570526123,0.8392156958580017,0.9254902005195618,0.9960784316062927
58,15.709229469299316,1.891810417175293,4.0466508865356445,0.8352941274642944,0.239215686917305,0.19607843458652496
59,-8.77436351776123,13.695634841918945,2.5987958908081055,0.8352941274642944,0.239215686917305,0.19607843458652496
60,7.533056259155273,7.853736877441406,12.508726119995117,0.9529411792755127,0.5803921818733215,0.2666666805744171
61,4.572389125823975,13.731868743896484,8.391777038574219,0.929411768913269,0.9215686321258545,0.929411768913269
62,-9.856584548950195,-13.535006523132324,-0.4551374912261963,0.8352941274642944,0.239215686917305,0.19607843458652496
63,-9.83823013305664,-13.510162353515625,-0.4543144702911377,0.8352941274642944,0.239215686917305,0.19607843458652496
64,-11.5394287109375,1.5955159664154053,12.176713943481445,0.4431372582912445,0.062745101749897,0.24705882370471954
65,-9.076778411865234,-7.390302658081055,-12.302846908569336,0.8352941274642944,0.239215686917305,0.19607843458652496
66,10.015939712524414,-9.87158489227295,-9.60310173034668,0.4431372582912445,0.062745101749897,0.24705882370471954
67,-14.490068435668945,0.31740427017211914,9.15418529510498,0.8352941274642944,0.239215686917305,0.19607843458652496
68,16.466466903686523,-4.1274590492248535,3.554898262023926,0.8352941274642944,0.239215686917305,0.19607843458652496
69,2.557979106903076,-16.786029815673828,-3.8643736839294434,0.4431372582912445,0.062745101749897,0.24705882370471954
70,2.5579826831817627,-16.786027908325195,-3.8643665313720703,0.4431372582912445,0.062745101749897,0.24705882370471954
71,-6.724855422973633,-4.106088638305664,-15.662882804870605,0.8352941274642944,0.239215686917305,0.19607843458652496
72,0.6571317911148071,-9.104692459106445,15.196495056152344,0.8352941274642944,0.239215686917305,0.19607843458652496
73,-17.896928787231445,2.3064184188842773,-1.0828933715820312,0.8352941274642944,0.239215686917305,0.19607843458652496
74,-17.812198638916016,2.294844388961792,-1.077308177947998,0.8392156958580017,0.9254902005195618,0.9960784316062927
75,-15.773406982421875,-7.749451637268066,-4.747857570648193,0.8352941274642944,0.239215686917305,0.19607843458652496
76,10.295661926269531,15.084723472595215,1.3147261142730713,0.8352941274642944,0.239215686917305,0.19607843458652496
77,6.385199069976807,-17.226070404052734,1.7012617588043213,0.4431372582912445,0.062745101749897,0.24705882370471954
78,1.262711763381958,7.8139495849609375,16.754362106323242,0.4431372582912445,0.062745101749897,0.24705882370471954
79,-1.303370475769043,10.942313194274902,14.922239303588867,0.8352941274642944,0.239215686917305,0.19607843458652496
80,-8.188379287719727,-6.412384510040283,-15.410724639892578,0.8352941274642944,0.239215686917305,0.19607843458652496
81,-5.897014617919922,-0.873847246170044,-17.63990020751953,0.4431372582912445,0.062745101749897,0.24705882370471954
82,-12.44516372680664,8.38990306854248,11.269551277160645,0.9529411792755127,0.5803921818733215,0.2666666805744171
83,-2.4898366928100586,-9.83105754852295,-15.803339004516602,0.8352941274642944,0.239215686917305,0.19607843458652496
84,-2.4904520511627197,-9.831161499023438,-15.803176879882812,0.4431372582912445,0.062745101749897,0.24705882370471954
85,-12.705120086669922,-6.115288257598877,-12.562896728515625,0.8352941274642944,0.239215686917305,0.19607843458652496
86,12.948287010192871,-6.984899520874023,12.31236457824707,0.9529411792755127,0.5803921818733215,0.2666666805744171
87,12.931821823120117,-6.9983391761779785,12.321407318115234,0.4431372582912445,0.062745101749897,0.24705882370471954
88,19.17025375366211,0.872495174407959,0.6557497978210449,0.8352941274642944,0.239215686917305,0.19607843458652496
89,-1.3073079586029053,17.350200653076172,-8.254911422729492,0.8352941274642944,0.239215686917305,0.19607843458652496
90,7.104507923126221,13.933533668518066,11.275622367858887,0.8352941274642944,0.239215686917305,0.19607843458652496
91,7.109262466430664,13.935576438903809,11.270096778869629,0.8352941274642944,0.239215686917305,0.19607843458652496
92,17.955888748168945,6.983641624450684,0.9320831298828125,0.8352941274642944,0.239215686917305,0.19607843458652496
93,17.251750946044922,-4.979764938354492,7.071305751800537,0.8352941274642944,0.239215686917305,0.19607843458652496
94,9.355209350585938,-2.2172579765319824,-16.754411697387695,0.2078431397676468,0.0313725508749485,0.16862745583057404
95,-15.826839447021484,11.052912712097168,0.9570012092590332,0.9843137264251709,0.8392156958580017,0.4431372582912445
96,16.161685943603516,2.9217989444732666,10.395746231079102,0.9529411792755127,0.5803921818733215,0.2666666805744171
97,16.153844833374023,2.9899892807006836,10.388543128967285,0.9529411792755127,0.5803921818733215,0.2666666805744171
98,14.45923900604248,-3.8174591064453125,12.551653861999512,0.2078431397676468,0.0313725508749485,0.16862745583057404
99,-9.221661567687988,-15.049128532409668,-8.356515884399414,0.8352941274642944,0.239215686917305,0.19607843458652496
100,3.0638394355773926,14.746691703796387,-12.506275177001953,0.8352941274642944,0.239215686917305,0.19607843458652496
101,16.14427947998047,11.138738632202148,0.5274538993835449,0.9529411792755127,0.5803921818733215,0.2666666805744171
102,16.144397735595703,11.138591766357422,0.5269565582275391,0.8352941274642944,0.239215686917305,0.19607843458652496
103,5.7222065925598145,0.5157331228256226,-18.85507583618164,0.9843137264251709,0.8392156958580017,0.4431372582912445
104,3.1003522872924805,14.922429084777832,-12.655314445495605,0.8352941274642944,0.239215686917305,0.19607843458652496
105,18.943744659423828,3.1616251468658447,-5.297608375549316,0.9843137264251709,0.8392156958580017,0.4431372582912445
106,-7.840953826904297,12.717529296875,-13.184588432312012,0.4431372582912445,0.062745101749897,0.24705882370471954
107,-12.757251739501953,-14.883495330810547,3.7650554180145264,0.4431372582912445,0.062745101749897,0.24705882370471954
108,17.77351188659668,9.259376525878906,-1.4501433372497559,0.8352941274642944,0.239215686917305,0.19607843458652496
109,-6.224119663238525,-14.937098503112793,-12.124017715454102,0.8352941274642944,0.239215686917305,0.19607843458652496
110,-13.315116882324219,6.440141201019287,13.846155166625977,0.8392156958580017,0.9254902005195618,0.9960784316062927
111,10.810637474060059,-8.939454078674316,14.770286560058594,0.8352941274642944,0.239215686917305,0.19607843458652496
112,-5.920060157775879,19.046443939208984,-4.283212661743164,0.8352941274642944,0.239215686917305,0.19607843458652496
113,10.806063652038574,-5.086465835571289,16.717365264892578,0.8352941274642944,0.239215686917305,0.19607843458652496
114,-17.832164764404297,-8.633633613586426,5.850408554077148,0.9529411792755127,0.5803921818733215,0.2666666805744171
115,-12.700117111206055,-16.480527877807617,-0.03634452819824219,0.8352941274642944,0.239215686917305,0.19607843458652496
116,-5.735168933868408,6.6606125831604,18.92332649230957,0.8352941274642944,0.239215686917305,0.19607843458652496
117,3.09647798538208,-0.04383277893066406,-20.70954132080078,0.8352941274642944,0.239215686917305,0.19607843458652496
118,-9.049909591674805,-9.234295845031738,-16.558374404907227,0.8392156958580017,0.9254902005195618,0.9960784316062927
119,-0.3755560517311096,-3.7146992683410645,20.719388961791992,0.4431372582912445,0.062745101749897,0.24705882370471954
120,12.863750457763672,3.2445740699768066,16.368919372558594,0.8352941274642944,0.239215686917305,0.19607843458652496
121,12.963753700256348,3.270033597946167,16.45852279663086,0.8352941274642944,0.239215686917305,0.19607843458652496
122,-1.5546274185180664,-16.459714889526367,13.125077247619629,0.8352941274642944,0.239215686917305,0.19607843458652496
123,-9.030939102172852,4.100433349609375,18.639917373657227,0.8352941274642944,0.239215686917305,0.19607843458652496
124,-4.969912052154541,20.326309204101562,2.884829521179199,0.2078431397676468,0.0313725508749485,0.16862745583057404
125,12.93261432647705,3.2590134143829346,16.466533660888672,0.8352941274642944,0.239215686917305,0.19607843458652496
126,15.385331153869629,-11.34691333770752,-9.184813499450684,0.8352941274642944,0.239215686917305,0.19607843458652496
127,-14.312325477600098,1.2387804985046387,-15.670604705810547,0.2078431397676468,0.0313725508749485,0.16862745583057404
128,-14.99901008605957,14.467008590698242,4.436809539794922,0.9529411792755127,0.5803921818733215,0.2666666805744171
129,-19.863725662231445,5.215207576751709,5.6501312255859375,0.4431372582912445,0.062745101749897,0.24705882370471954
130,14.070418357849121,-16.087451934814453,4.123351573944092,0.8352941274642944,0.239215686917305,0.19607843458652496
131,1.5677509307861328,-5.570861339569092,21.114238739013672,0.9843137264251709,0.8392156958580017,0.4431372582912445
132,-8.929949760437012,-17.763492584228516,9.461957931518555,0.8352941274642944,0.239215686917305,0.19607843458652496
133,-9.648653030395508,-19.6890811920166,-2.6689600944519043,0.8352941274642944,0.239215686917305,0.19607843458652496
134,-0.3787040710449219,21.612686157226562,4.577671527862549,0.8352941274642944,0.239215686917305,0.19607843458652496
135,-3.772219657897949,21.91339111328125,-2.701432943344116,0.8352941274642944,0.239215686917305,0.19607843458652496
136,-2.837836265563965,5.078731536865234,-21.640621185302734,0.8352941274642944,0.239215686917305,0.19607843458652496
137,-2.83817982673645,5.079391956329346,-21.64042091369629,0.8352941274642944,0.239215686917305,0.19607843458652496
138,-11.488044738769531,-18.127607345581055,-6.486227512359619,0.8352941274642944,0.239215686917305,0.19607843458652496
139,-12.288207054138184,-2.8851068019866943,18.734573364257812,0.2078431397676468,0.0313725508749485,0.16862745583057404
140,-4.468344688415527,-21.271316528320312,6.646578788757324,0.8352941274642944,0.239215686917305,0.19607843458652496
141,-8.24350643157959,20.38435935974121,6.610439777374268,0.8352941274642944,0.239215686917305,0.19607843458652496
142,17.21190071105957,-8.579538345336914,12.650850296020508,0.8352941274642944,0.239215686917305,0.19607843458652496
143,9.817361831665039,-3.6069042682647705,-20.713951110839844,0.8352941274642944,0.239215686917305,0.19607843458652496
144,0.8202266693115234,21.24318504333496,-9.807419776916504,0.8352941274642944,0.239215686917305,0.19607843458652496
145,-17.158580780029297,-15.92969036102295,-1.498873233795166,0.2078431397676468,0.0313725508749485,0.16862745583057404
146,-9.778284072875977,7.868813514709473,-19.867483139038086,0.4431372582912445,0.062745101749897,0.24705882370471954
147,0.824371337890625,21.35052490234375,-9.856975555419922,0.8901960849761963,0.0470588244497776,0.16862745583057404
148,-10.742559432983398,9.897583961486816,-18.535051345825195,0.9529411792755127,0.5803921818733215,0.2666666805744171
149,-10.723573684692383,9.862350463867188,-18.508838653564453,0.8352941274642944,0.239215686917305,0.19607843458652496
150,1.9143264293670654,22.331695556640625,7.324427604675293,0.2078431397676468,0.0313725508749485,0.16862745583057404
151,9.629855155944824,20.61243438720703,-6.288267135620117,0.8352941274642944,0.239215686917305,0.19607843458652496
152,21.360153198242188,2.77767276763916,9.720129013061523,0.9529411792755127,0.5803921818733215,0.2666666805744171
153,21.361474990844727,2.7789273262023926,9.716859817504883,0.8352941274642944,0.239215686917305,0.19607843458652496
154,-19.232133865356445,-8.310640335083008,-11.326457977294922,0.8901960849761963,0.0470588244497776,0.16862745583057404
155,0.9430453777313232,9.862940788269043,21.789106369018555,0.2078431397676468,0.0313725508749485,0.16862745583057404
156,15.147526741027832,-7.626384735107422,17.14842987060547,0.8901960849761963,0.0470588244497776,0.16862745583057404
157,-5.861137390136719,7.578200340270996,22.25775718688965,0.8352941274642944,0.239215686917305,0.19607843458652496
158,-5.732220649719238,18.81374740600586,-14.185643196105957,0.9529411792755127,0.5803921818733215,0.2666666805744171
159,16.47581672668457,16.074832916259766,-7.746330261230469,0.8352941274642944,0.239215686917305,0.19607843458652496
160,19.997573852539062,-0.30925464630126953,-13.849342346191406,0.9843137264251709,0.8392156958580017,0.4431372582912445
161,-20.2907657623291,13.967974662780762,-0.4599609375,0.9843137264251709,0.8392156958580017,0.4431372582912445
162,-13.57915210723877,15.550695419311523,-13.749567031860352,0.9529411792755127,0.5803921818733215,0.2666666805744171
163,13.016860008239746,17.764087677001953,-11.434722900390625,0.9529411792755127,0.5803921818733215,0.2666666805744171
164,14.506942749023438,14.558314323425293,13.98584270477295,0.8352941274642944,0.239215686917305,0.19607843458652496
165,-14.886955261230469,9.709321975708008,17.497173309326172,0.8352941274642944,0.239215686917305,0.19607843458652496
166,11.248870849609375,20.027414321899414,-9.944419860839844,0.8352941274642944,0.239215686917305,0.19607843458652496
167,-13.79289436340332,-19.866580963134766,15.05555534362793,0.9843137264251709,0.8392156958580017,0.4431372582912445
168,-13.731932640075684,-19.886322021484375,15.085187911987305,0.4431372582912445,0.062745101749897,0.24705882370471954
